year,mon,yearmon,num,sdev,obvs
1927,11,1927.874,112.1,9.4,30
1927,12,1927.958,75.3,7.7,31
1928,1,1928.042,139.2,10.5,31
1928,2,1928.124,122.4,9.9,29
1928,3,1928.206,142.4,10.7,31
1928,4,1928.29,134.3,10.3,30
1928,5,1928.373,128.3,10.1,31
1928,6,1928.456,152.4,11,30
1928,7,1928.54,163.4,11.4,31
1928,8,1928.624,139.6,10.5,31
1928,9,1928.708,149.6,10.9,30
1928,10,1928.791,102.3,9,31
1928,11,1928.874,83.9,8.2,30
1928,12,1928.958,98.3,8.8,31
1929,1,1929.042,114.8,9.6,31
1929,2,1929.123,104.7,9.1,28
1929,3,1929.204,83.8,8.2,31
1929,4,1929.288,87.9,8.4,30
1929,5,1929.371,97,8.8,31
1929,6,1929.455,119.9,9.8,30
1929,7,1929.538,117.1,9.6,31
1929,8,1929.623,109.6,9.3,31
1929,9,1929.707,57.3,6.8,30
1929,10,1929.79,90.1,8.5,31
1929,11,1929.874,135.1,10.4,30
1929,12,1929.958,179.9,12,31
1930,1,1930.042,108.8,9.3,31
1930,2,1930.123,83.1,8.1,28
1930,3,1930.204,58.4,6.8,31
1930,4,1930.288,63.7,7.1,30
1930,5,1930.371,61.4,7,31
1930,6,1930.455,48,6.2,30
1930,7,1930.538,36.5,5.4,31
1930,8,1930.623,41.5,5.7,31
1930,9,1930.707,53.5,6.5,30
1930,10,1930.79,57.2,6.8,31
1930,11,1930.874,59.4,6.9,30
1930,12,1930.958,43,5.9,31
1931,1,1931.042,24.4,4.5,31
1931,2,1931.123,71.8,7.6,28
1931,3,1931.204,50.1,6.3,31
1931,4,1931.288,52,6.4,30
1931,5,1931.371,40.8,5.7,31
1931,6,1931.455,25.5,4.7,30
1931,7,1931.538,29,4.8,31
1931,8,1931.623,21.6,4.3,31
1931,9,1931.707,31.7,5,30
1931,10,1931.79,16.6,3.7,31
1931,11,1931.874,31.2,5.1,30
1931,12,1931.958,29.7,4.9,31
1932,1,1932.042,20.1,4.1,31
1932,2,1932.124,17.6,3.9,29
1932,3,1932.206,18.8,4,31
1932,4,1932.29,18.7,4.1,30
1932,5,1932.373,29.7,4.9,31
1932,6,1932.456,36.9,5.4,30
1932,7,1932.54,16,3.8,31
1932,8,1932.624,11.3,3.3,31
1932,9,1932.708,6.6,2.7,30
1932,10,1932.791,14.8,3.5,31
1932,11,1932.874,13.7,3.5,30
1932,12,1932.958,18.5,3.9,31
1933,1,1933.042,20.4,4.2,31
1933,2,1933.123,36.9,5.6,28
1933,3,1933.204,16.8,3.8,31
1933,4,1933.288,4.9,2.6,30
1933,5,1933.371,5.3,2.6,31
1933,6,1933.455,8.7,3,30
1933,7,1933.538,4.7,2.6,31
1933,8,1933.623,0.4,2,31
1933,9,1933.707,8.5,3,30
1933,10,1933.79,5,2.6,31
1933,11,1933.874,1,2.1,30
1933,12,1933.958,0.4,2.1,31
1934,1,1934.042,5.7,2.7,31
1934,2,1934.123,12.9,3.4,28
1934,3,1934.204,7.2,2.8,31
1934,4,1934.288,18.8,4,30
1934,5,1934.371,32.9,5.2,31
1934,6,1934.455,11.2,3.3,30
1934,7,1934.538,15.3,3.7,31
1934,8,1934.623,13.9,3.6,31
1934,9,1934.707,6.7,2.8,30
1934,10,1934.79,9.5,3,31
1934,11,1934.874,14.5,3.6,30
1934,12,1934.958,25.7,4.7,31
1935,1,1935.042,31.1,5,31
1935,2,1935.123,34.1,5.2,28
1935,3,1935.204,38.5,5.6,31
1935,4,1935.288,20.4,4.2,30
1935,5,1935.371,45.4,6.1,31
1935,6,1935.455,76.2,7.8,30
1935,7,1935.538,56.5,6.7,31
1935,8,1935.623,50.2,6.3,31
1935,9,1935.707,70.1,7.5,30
1935,10,1935.79,88.7,8.4,31
1935,11,1935.874,107,9.2,30
1935,12,1935.958,102.5,9,31
1936,1,1936.042,104.7,9.1,31
1936,2,1936.124,123.9,9.9,29
1936,3,1936.206,128.4,10.1,31
1936,4,1936.29,124.8,10,30
1936,5,1936.373,90.9,8.5,31
1936,6,1936.456,116.7,9.6,30
1936,7,1936.54,87.2,8.3,31
1936,8,1936.624,145,10.7,31
1936,9,1936.708,126.7,10,30
1936,10,1936.791,148.2,10.9,31
1936,11,1936.874,192.3,12.4,30
1936,12,1936.958,205.6,12.8,31
1937,1,1937.042,220.9,13.3,31
1937,2,1937.123,214.1,13,28
1937,3,1937.204,139.7,10.5,31
1937,4,1937.288,182.2,12,30
1937,5,1937.371,194.4,12.4,31
1937,6,1937.455,217.1,13.1,30
1937,7,1937.538,241.8,13.9,31
1937,8,1937.623,229.5,13.5,31
1937,9,1937.707,167.9,11.6,30
1937,10,1937.79,208.2,12.9,31
1937,11,1937.874,123.9,9.9,30
1937,12,1937.958,147.9,10.8,31
1938,1,1938.042,164,11.4,31
1938,2,1938.123,198.6,12.6,28
1938,3,1938.204,144.2,10.7,31
1938,4,1938.288,168.4,11.6,30
1938,5,1938.371,212.3,13,31
1938,6,1938.455,162.6,11.4,30
1938,7,1938.538,275.6,14.8,31
1938,8,1938.623,192.8,12.4,31
1938,9,1938.707,149.3,10.9,30
1938,10,1938.79,165.3,11.5,31
1938,11,1938.874,203.6,12.7,30
1938,12,1938.958,154.7,11.1,31
1939,1,1939.042,133.9,10.3,31
1939,2,1939.123,129,10.1,28
1939,3,1939.204,107.8,9.3,31
1939,4,1939.288,181.9,12,30
1939,5,1939.371,197.3,12.5,31
1939,6,1939.455,168.3,11.6,30
1939,7,1939.538,162.6,11.4,31
1939,8,1939.623,176.3,11.8,31
1939,9,1939.707,187.7,12.2,30
1939,10,1939.79,146.9,10.8,31
1939,11,1939.874,113.7,9.5,30
1939,12,1939.958,70.2,7.5,31
1940,1,1940.042,84.1,8.2,31
1940,2,1940.124,99.1,8.9,29
1940,3,1940.206,138.9,10.5,31
1940,4,1940.29,101.1,9,30
1940,5,1940.373,90.6,8.5,31
1940,6,1940.456,139.8,10.5,30
1940,7,1940.54,112.5,9.5,31
1940,8,1940.624,175.9,11.8,31
1940,9,1940.708,110.8,9.4,30
1940,10,1940.791,91.5,8.5,31
1940,11,1940.874,97.4,8.8,30
1940,12,1940.958,113.8,9.5,31
1941,1,1941.042,76.1,7.8,31
1941,2,1941.123,74.3,7.7,28
1941,3,1941.204,77.5,7.8,31
1941,4,1941.288,54.6,6.6,30
1941,5,1941.371,49,6.3,31
1941,6,1941.455,99.6,8.9,30
1941,7,1941.538,111.4,9.4,31
1941,8,1941.623,100.1,8.9,31
1941,9,1941.707,109.8,9.4,30
1941,10,1941.79,77.2,7.8,31
1941,11,1941.874,64,7.2,30
1941,12,1941.958,56.2,6.7,31
1942,1,1942.042,59.5,6.9,31
1942,2,1942.123,87.9,8.4,28
1942,3,1942.204,90.4,8.5,31
1942,4,1942.288,101.2,9,30
1942,5,1942.371,41.8,5.8,31
1942,6,1942.455,18.9,4,30
1942,7,1942.538,29.6,4.9,31
1942,8,1942.623,33.7,5.2,31
1942,9,1942.707,28.7,4.8,30
1942,10,1942.79,32,5.1,31
1942,11,1942.874,51.3,6.4,30
1942,12,1942.958,37.6,5.5,31
1943,1,1943.042,20.7,4.1,31
1943,2,1943.123,48.1,6.2,28
1943,3,1943.204,45.7,6,31
1943,4,1943.288,43.5,5.9,30
1943,5,1943.371,23.6,4.3,31
1943,6,1943.455,12.7,3.4,30
1943,7,1943.538,22,4.3,31
1943,8,1943.623,32.3,5.1,31
1943,9,1943.707,16.7,3.9,30
1943,10,1943.79,13,3.4,31
1943,11,1943.874,17,3.9,30
1943,12,1943.958,31.4,5.1,31
1944,1,1944.042,6.1,2.7,31
1944,2,1944.124,0.8,2.1,29
1944,3,1944.206,18.3,4,31
1944,4,1944.29,0.4,2.1,30
1944,5,1944.373,4.1,2.6,31
1944,6,1944.456,8.2,2.8,30
1944,7,1944.54,8.5,2.9,31
1944,8,1944.624,27.9,4.8,31
1944,9,1944.708,23.7,4.4,30
1944,10,1944.791,28.1,4.8,31
1944,11,1944.874,17.9,3.9,30
1944,12,1944.958,47.4,6.2,31
1945,1,1945.042,30.8,5,31
1945,2,1945.123,21.2,4.2,28
1945,3,1945.204,35.9,5.4,31
1945,4,1945.288,53.4,6.5,30
1945,5,1945.371,51,6.4,31
1945,6,1945.455,60.2,6.9,30
1945,7,1945.538,71,7.5,31
1945,8,1945.623,43.1,5.9,31
1945,9,1945.707,58.1,6.8,30
1945,10,1945.79,114.5,9.5,31
1945,11,1945.874,76.6,7.8,30
1945,12,1945.958,45.7,6,31
1946,1,1946.042,79.3,7.9,31
1946,2,1946.123,143.8,10.7,28
1946,3,1946.204,127.7,10.1,31
1946,4,1946.288,126.1,10,30
1946,5,1946.371,141.6,10.6,31
1946,6,1946.455,122.6,9.9,30
1946,7,1946.538,193.7,12.4,31
1946,8,1946.623,178.7,11.9,31
1946,9,1946.707,157.4,11.2,30
1946,10,1946.79,170.5,11.6,31
1946,11,1946.874,206.3,12.8,30
1946,12,1946.958,202.9,12.7,31
1947,1,1947.042,163.7,8.5,31
1947,2,1947.123,188.9,9.2,28
1947,3,1947.204,183.8,9.1,31
1947,4,1947.288,212.1,9.7,30
1947,5,1947.371,285,11.3,31
1947,6,1947.455,232.1,10.2,30
1947,7,1947.538,223.5,10,31
1947,8,1947.623,267.4,10.9,31
1947,9,1947.707,239.9,10.4,30
1947,10,1947.79,231.7,10.2,31
1947,11,1947.874,181.3,9,30
1947,12,1947.958,164.9,8.6,31
1948,1,1948.042,153.6,8.3,31
1948,2,1948.124,122,7.4,29
1948,3,1948.206,134.3,7.7,31
1948,4,1948.29,268.5,11,30
1948,5,1948.373,246.4,10.5,31
1948,6,1948.456,237.5,10.3,30
1948,7,1948.54,201.4,9.5,31
1948,8,1948.624,223.7,10,31
1948,9,1948.708,202.9,9.5,30
1948,10,1948.791,192.9,9.3,31
1948,11,1948.874,135.6,7.8,30
1948,12,1948.958,195.3,9.3,31
1949,1,1949.042,168.6,8.7,31
1949,2,1949.123,258,10.8,28
1949,3,1949.204,223,10,31
1949,4,1949.288,208.1,9.7,30
1949,5,1949.371,150.4,8.2,31
1949,6,1949.455,172.4,8.8,30
1949,7,1949.538,178.3,8.9,31
1949,8,1949.623,175.3,8.9,31
1949,9,1949.707,205.8,9.6,30
1949,10,1949.79,186.3,9.1,31
1949,11,1949.874,203.2,9.5,30
1949,12,1949.958,166.6,8.6,31
1950,1,1950.042,143.9,8,31
1950,2,1950.123,134.3,7.7,28
1950,3,1950.204,155.4,8.3,31
1950,4,1950.288,160.6,8.5,30
1950,5,1950.371,150.5,8.2,31
1950,6,1950.455,118.3,7.3,30
1950,7,1950.538,128.9,7.6,31
1950,8,1950.623,120.6,7.3,31
1950,9,1950.707,72.7,5.7,30
1950,10,1950.79,87,6.2,31
1950,11,1950.874,77.7,5.9,30
1950,12,1950.958,76.7,5.9,31
1951,1,1951.042,85,6.2,31
1951,2,1951.123,84.8,6.1,28
1951,3,1951.204,79.3,5.9,31
1951,4,1951.288,131.7,7.7,30
1951,5,1951.371,153.7,8.3,31
1951,6,1951.455,142.4,8,30
1951,7,1951.538,87.2,6.2,31
1951,8,1951.623,86.5,6.2,31
1951,9,1951.707,117.7,7.2,30
1951,10,1951.79,73.3,5.7,31
1951,11,1951.874,74.2,5.7,30
1951,12,1951.958,65,5.4,31
1952,1,1952.042,57.9,5.1,31
1952,2,1952.124,32.4,3.8,29
1952,3,1952.206,31.5,3.8,31
1952,4,1952.29,41.7,4.3,30
1952,5,1952.373,33.6,3.9,31
1952,6,1952.456,52,4.8,30
1952,7,1952.54,56.1,5,31
1952,8,1952.624,77.8,5.9,31
1952,9,1952.708,40.4,4.3,30
1952,10,1952.791,34.2,3.9,31
1952,11,1952.874,31.8,3.8,30
1952,12,1952.958,48.9,4.7,31
1953,1,1953.042,37.9,4.1,31
1953,2,1953.123,5.9,1.7,28
1953,3,1953.204,14.7,2.6,31
1953,4,1953.288,39.6,4.2,30
1953,5,1953.371,18.3,2.9,31
1953,6,1953.455,31.5,3.8,30
1953,7,1953.538,12.7,2.4,31
1953,8,1953.623,33.6,3.9,31
1953,9,1953.707,28,3.6,30
1953,10,1953.79,12.3,2.4,31
1953,11,1953.874,2.5,1.1,30
1953,12,1953.958,3.9,1.3,31
1954,1,1954.042,0.4,0.4,31
1954,2,1954.123,0.8,0.6,28
1954,3,1954.204,15.8,2.7,31
1954,4,1954.288,2.7,1.1,30
1954,5,1954.371,1.2,0.7,31
1954,6,1954.455,0.4,0.4,30
1954,7,1954.538,7.3,1.9,31
1954,8,1954.623,12.6,2.4,31
1954,9,1954.707,2.3,1,30
1954,10,1954.79,10.5,2.2,31
1954,11,1954.874,13.4,2.5,30
1954,12,1954.958,11.3,2.3,31
1955,1,1955.042,33.4,3.9,31
1955,2,1955.123,29.9,3.7,28
1955,3,1955.204,7.3,1.9,31
1955,4,1955.288,16.4,2.7,30
1955,5,1955.371,41.3,4.3,31
1955,6,1955.455,45.2,4.5,30
1955,7,1955.538,38.2,4.1,31
1955,8,1955.623,58,5.1,31
1955,9,1955.707,60.8,5.2,30
1955,10,1955.79,83,6.1,31
1955,11,1955.874,126.3,7.5,30
1955,12,1955.958,108.8,6.9,31
1956,1,1956.042,104.1,6.8,31
1956,2,1956.124,175.6,8.9,29
1956,3,1956.206,167.7,8.6,31
1956,4,1956.29,156.7,8.4,30
1956,5,1956.373,193.4,9.3,31
1956,6,1956.456,165.1,8.6,30
1956,7,1956.54,182.7,9,31
1956,8,1956.624,240.2,10.4,31
1956,9,1956.708,245.4,10.5,30
1956,10,1956.791,219.9,9.9,31
1956,11,1956.874,285,11.3,30
1956,12,1956.958,272,11,31
1957,1,1957.042,233.7,10.2,31
1957,2,1957.123,184.5,9.1,28
1957,3,1957.204,222.8,10,31
1957,4,1957.288,248,10.5,30
1957,5,1957.371,233,10.2,31
1957,6,1957.455,284.3,11.3,30
1957,7,1957.538,265.1,10.9,31
1957,8,1957.623,223.7,10,31
1957,9,1957.707,334,12.3,30
1957,10,1957.79,359.4,12.7,31
1957,11,1957.874,298.6,11.6,30
1957,12,1957.958,339,12.3,31
1958,1,1958.042,286.7,11.3,31
1958,2,1958.123,233.6,10.2,28
1958,3,1958.204,270,11,31
1958,4,1958.288,277.6,11.2,30
1958,5,1958.371,248.2,10.5,31
1958,6,1958.455,242.9,10.4,30
1958,7,1958.538,271,11,31
1958,8,1958.623,283.5,11.3,31
1958,9,1958.707,285.1,11.3,30
1958,10,1958.79,256.9,10.7,31
1958,11,1958.874,215.6,9.8,30
1958,12,1958.958,265.7,10.9,31
1959,1,1959.042,307.7,11.7,31
1959,2,1959.123,202.6,9.5,28
1959,3,1959.204,263,10.9,31
1959,4,1959.288,231.3,10.2,30
1959,5,1959.371,243.6,10.4,31
1959,6,1959.455,238.9,10.3,30
1959,7,1959.538,211.9,9.7,31
1959,8,1959.623,282.6,11.3,31
1959,9,1959.707,205.6,9.6,30
1959,10,1959.79,157.7,8.4,31
1959,11,1959.874,175.6,8.9,30
1959,12,1959.958,177.1,8.9,31
1960,1,1960.042,207.2,9.6,31
1960,2,1960.124,149.9,8.2,29
1960,3,1960.206,144.6,8,31
1960,4,1960.29,172.7,8.8,30
1960,5,1960.373,169.3,8.7,31
1960,6,1960.456,156,8.3,30
1960,7,1960.54,172.4,8.8,31
1960,8,1960.624,190,9.2,31
1960,9,1960.708,180.1,9,30
1960,10,1960.791,117.3,7.2,31
1960,11,1960.874,126.9,7.5,30
1960,12,1960.958,121.2,7.4,31
1961,1,1961.042,82.1,6,31
1961,2,1961.123,65.4,5.4,28
1961,3,1961.204,75.2,5.8,31
1961,4,1961.288,86.9,6.2,30
1961,5,1961.371,72.3,5.7,31
1961,6,1961.455,109.5,7,30
1961,7,1961.538,99.3,6.6,31
1961,8,1961.623,79.2,6,31
1961,9,1961.707,90.1,6.3,30
1961,10,1961.79,53.7,4.9,31
1961,11,1961.874,46.5,4.6,30
1961,12,1961.958,56.9,5,31
1962,1,1962.042,55.1,5,31
1962,2,1962.123,71.7,5.7,28
1962,3,1962.204,64.9,5.4,31
1962,4,1962.288,65.9,5.4,30
1962,5,1962.371,61.9,5.2,31
1962,6,1962.455,59.6,5.2,30
1962,7,1962.538,31.4,3.8,31
1962,8,1962.623,31.5,3.8,31
1962,9,1962.707,72.7,5.7,30
1962,10,1962.79,56.1,5,31
1962,11,1962.874,38.8,4.2,30
1962,12,1962.958,33.2,3.9,31
1963,1,1963.042,28.7,3.6,31
1963,2,1963.123,35.2,4,28
1963,3,1963.204,24.8,3.4,31
1963,4,1963.288,41.7,4.3,30
1963,5,1963.371,61.1,5.2,31
1963,6,1963.455,51.2,4.8,30
1963,7,1963.538,28.7,3.6,31
1963,8,1963.623,47.5,4.6,31
1963,9,1963.707,55.2,5,30
1963,10,1963.79,50.1,4.7,31
1963,11,1963.874,33.7,3.9,30
1963,12,1963.958,21.6,3.2,31
1964,1,1964.042,22.6,3.2,31
1964,2,1964.124,25.3,3.4,29
1964,3,1964.206,24.1,3.3,31
1964,4,1964.29,12.9,2.5,30
1964,5,1964.373,14.3,2.6,31
1964,6,1964.456,13.5,2.5,30
1964,7,1964.54,4.8,1.5,31
1964,8,1964.624,13.8,2.5,31
1964,9,1964.708,7,1.8,30
1964,10,1964.791,9.2,2.1,31
1964,11,1964.874,11.1,2.3,30
1964,12,1964.958,22.1,3.2,31
1965,1,1965.042,25.4,3.4,31
1965,2,1965.123,20.8,3.1,28
1965,3,1965.204,17.5,2.8,31
1965,4,1965.288,10.2,2.2,30
1965,5,1965.371,34.5,3.9,31
1965,6,1965.455,23.3,3.3,30
1965,7,1965.538,17.3,2.8,31
1965,8,1965.623,13.3,2.5,31
1965,9,1965.707,24.5,3.4,30
1965,10,1965.79,29.1,3.6,31
1965,11,1965.874,22.8,3.2,30
1965,12,1965.958,24.7,3.4,31
1966,1,1966.042,40.3,4.3,31
1966,2,1966.123,35.3,4,28
1966,3,1966.204,36.4,4,31
1966,4,1966.288,69,5.5,30
1966,5,1966.371,64.2,5.3,31
1966,6,1966.455,67.7,5.5,30
1966,7,1966.538,80.2,6,31
1966,8,1966.623,72.6,5.7,31
1966,9,1966.707,71.1,5.6,30
1966,10,1966.79,81.2,6,31
1966,11,1966.874,81,6,30
1966,12,1966.958,99.8,6.7,31
1967,1,1967.042,157,8.4,31
1967,2,1967.123,132.6,7.7,28
1967,3,1967.204,158.3,8.4,31
1967,4,1967.288,98.4,6.6,30
1967,5,1967.371,122.5,7.4,31
1967,6,1967.455,95.4,6.5,30
1967,7,1967.538,129.5,7.6,31
1967,8,1967.623,151.8,8.2,31
1967,9,1967.707,108.7,7,30
1967,10,1967.79,125,7.5,31
1967,11,1967.874,133.6,7.7,30
1967,12,1967.958,179,8.9,31
1968,1,1968.042,172.5,8.8,31
1968,2,1968.124,158.5,8.4,29
1968,3,1968.206,130.5,7.6,31
1968,4,1968.29,115,7.2,30
1968,5,1968.373,180,9,31
1968,6,1968.456,156.2,8.3,30
1968,7,1968.54,136.2,7.8,31
1968,8,1968.624,154.8,8.3,31
1968,9,1968.708,166,8.6,30
1968,10,1968.791,152.5,8.2,31
1968,11,1968.874,121.7,7.4,30
1968,12,1968.958,155.5,8.3,31
1969,1,1969.042,147.8,8.1,31
1969,2,1969.123,170.5,8.7,28
1969,3,1969.204,192.3,9.3,31
1969,4,1969.288,151.1,8.2,30
1969,5,1969.371,169.9,8.7,31
1969,6,1969.455,150.1,8.2,30
1969,7,1969.538,137.1,7.8,31
1969,8,1969.623,138.8,7.9,31
1969,9,1969.707,129.3,7.6,30
1969,10,1969.79,135.4,7.8,31
1969,11,1969.874,132.4,7.7,30
1969,12,1969.958,138.6,7.9,31
1970,1,1970.042,157.9,8.4,31
1970,2,1970.123,180.8,9,28
1970,3,1970.204,145.7,8.1,31
1970,4,1970.288,155.1,8.3,30
1970,5,1970.371,180.5,9,31
1970,6,1970.455,151.3,8.2,30
1970,7,1970.538,159.3,8.4,31
1970,8,1970.623,131.7,7.7,31
1970,9,1970.707,140.8,7.9,30
1970,10,1970.79,122.6,7.4,31
1970,11,1970.874,134.8,7.8,30
1970,12,1970.958,118.2,7.2,31
1971,1,1971.042,129.2,7.6,31
1971,2,1971.123,111.8,7,28
1971,3,1971.204,85.9,6.2,31
1971,4,1971.288,101.6,6.7,30
1971,5,1971.371,81.5,6,31
1971,6,1971.455,70.7,5.6,30
1971,7,1971.538,114.7,7.1,31
1971,8,1971.623,87,6.2,31
1971,9,1971.707,71.3,5.6,30
1971,10,1971.79,73.4,5.7,31
1971,11,1971.874,89.5,6.3,30
1971,12,1971.958,116.5,7.2,31
1972,1,1972.042,87,6.2,31
1972,2,1972.124,125.3,7.5,29
1972,3,1972.206,113.5,7.1,31
1972,4,1972.29,89.6,6.3,30
1972,5,1972.373,113.9,7.1,31
1972,6,1972.456,124.7,7.4,30
1972,7,1972.54,108.3,6.9,31
1972,8,1972.624,108.9,7,31
1972,9,1972.708,90.7,6.4,30
1972,10,1972.791,86.9,6.2,31
1972,11,1972.874,59.2,5.2,30
1972,12,1972.958,64.3,5.4,31
1973,1,1973.042,61.8,5.2,31
1973,2,1973.123,60.9,5.2,28
1973,3,1973.204,65.4,5.4,31
1973,4,1973.288,81.8,6,30
1973,5,1973.371,60.3,5.2,31
1973,6,1973.455,56.1,5,30
1973,7,1973.538,33.2,3.9,31
1973,8,1973.623,36.6,4.1,31
1973,9,1973.707,84.1,6.1,30
1973,10,1973.79,43.7,4.4,31
1973,11,1973.874,34.3,3.9,30
1973,12,1973.958,33.3,3.9,31
1974,1,1974.042,39.4,4.2,31
1974,2,1974.123,37.3,4.1,28
1974,3,1974.204,30.9,3.8,31
1974,4,1974.288,57.5,5.1,30
1974,5,1974.371,56.3,5,31
1974,6,1974.455,51.5,4.8,30
1974,7,1974.538,79.1,5.9,31
1974,8,1974.623,47.9,4.6,31
1974,9,1974.707,57.2,5,30
1974,10,1974.79,67.2,5.5,31
1974,11,1974.874,35.9,4,30
1974,12,1974.958,29.6,3.7,31
1975,1,1975.042,27.3,3.5,31
1975,2,1975.123,16.7,2.8,28
1975,3,1975.204,16.9,2.8,31
1975,4,1975.288,7.7,1.9,30
1975,5,1975.371,13.1,2.5,31
1975,6,1975.455,16.7,2.8,30
1975,7,1975.538,40.4,4.3,31
1975,8,1975.623,56.7,5,31
1975,9,1975.707,20.3,3.1,30
1975,10,1975.79,13.6,2.5,31
1975,11,1975.874,27.9,3.6,30
1975,12,1975.958,11.6,2.3,31
1976,1,1976.042,11.9,2.3,31
1976,2,1976.124,6.4,1.7,29
1976,3,1976.206,31.5,3.8,31
1976,4,1976.29,27.3,3.5,30
1976,5,1976.373,18.2,2.9,31
1976,6,1976.456,17.9,2.9,30
1976,7,1976.54,2.9,1.2,31
1976,8,1976.624,24.1,3.3,31
1976,9,1976.708,20,3,30
1976,10,1976.791,29.7,3.7,31
1976,11,1976.874,7.9,1.9,30
1976,12,1976.958,22.3,3.2,31
1977,1,1977.042,23.8,3.3,31
1977,2,1977.123,33.3,3.9,28
1977,3,1977.204,13,2.5,31
1977,4,1977.288,19,3,30
1977,5,1977.371,27,3.5,31
1977,6,1977.455,54.9,5,30
1977,7,1977.538,30.6,3.7,31
1977,8,1977.623,43,4.4,31
1977,9,1977.707,62.4,5.3,30
1977,10,1977.79,62.1,5.3,31
1977,11,1977.874,41.6,4.3,30
1977,12,1977.958,61.4,5.2,31
1978,1,1978.042,73.7,5.7,31
1978,2,1978.123,132.6,7.7,28
1978,3,1978.204,108.4,6.9,31
1978,4,1978.288,141.2,7.9,30
1978,5,1978.371,117.1,7.2,31
1978,6,1978.455,134.6,7.8,30
1978,7,1978.538,99.7,6.7,31
1978,8,1978.623,82.4,6,31
1978,9,1978.707,195.7,9.3,30
1978,10,1978.79,177.1,8.9,31
1978,11,1978.874,138.5,7.9,30
1978,12,1978.958,173.9,8.8,31
1979,1,1979.042,235.9,10.3,31
1979,2,1979.123,194.7,9.3,28
1979,3,1979.204,195.3,9.3,31
1979,4,1979.288,143.7,8,30
1979,5,1979.371,190.3,9.2,31
1979,6,1979.455,211.7,9.7,30
1979,7,1979.538,225.7,10,31
1979,8,1979.623,201.4,9.5,31
1979,9,1979.707,266.9,10.9,30
1979,10,1979.79,263.6,10.9,31
1979,11,1979.874,259.5,10.8,30
1979,12,1979.958,249.6,10.6,31
1980,1,1980.042,226.1,10.1,31
1980,2,1980.124,219.4,9.9,29
1980,3,1980.206,178.7,8.9,31
1980,4,1980.29,232.2,10.2,30
1980,5,1980.373,254.7,10.7,31
1980,6,1980.456,222.7,10,30
1980,7,1980.54,192.9,9.3,31
1980,8,1980.624,191.7,9.3,31
1980,9,1980.708,219.6,9.9,30
1980,10,1980.791,233.3,10.2,31
1980,11,1980.874,209.5,9.7,30
1980,12,1980.958,246.9,10.5,31
1981,1,1981.042,156.6,9.5,271
1981,2,1981.123,189.9,12.4,229
1981,3,1981.204,196.6,11.6,244
1981,4,1981.288,225.3,14.9,254
1981,5,1981.371,194.7,13.4,268
1981,6,1981.455,131.6,9.5,227
1981,7,1981.538,205.3,13,268
1981,8,1981.623,242.5,13.9,276
1981,9,1981.707,245.3,18.5,255
1981,10,1981.79,216.2,12.1,243
1981,11,1981.874,186,14.2,248
1981,12,1981.958,195.4,11.9,266
1982,1,1982.042,149.8,10.2,287
1982,2,1982.123,230.9,13.6,256
1982,3,1982.204,221.1,11.4,263
1982,4,1982.288,170.3,8.3,284
1982,5,1982.371,119.3,8.5,318
1982,6,1982.455,163.7,11.2,313
1982,7,1982.538,139.4,14,292
1982,8,1982.623,161.9,11.8,301
1982,9,1982.707,167.4,9.7,308
1982,10,1982.79,134.3,10.4,308
1982,11,1982.874,127.5,18.6,244
1982,12,1982.958,169,15.4,262
1983,1,1983.042,115.5,8.7,267
1983,2,1983.123,73.1,6.3,261
1983,3,1983.204,88.7,7.1,259
1983,4,1983.288,109.6,9.7,282
1983,5,1983.371,132.5,9.4,330
1983,6,1983.455,131.5,8.2,361
1983,7,1983.538,108.9,7.3,431
1983,8,1983.623,96,8.4,429
1983,9,1983.707,69.9,5.5,397
1983,10,1983.79,72.5,7,431
1983,11,1983.874,45.7,7.3,363
1983,12,1983.958,45.6,5.5,405
1984,1,1984.042,74.8,6.5,399
1984,2,1984.124,110.2,8.1,377
1984,3,1984.206,116.7,8.7,395
1984,4,1984.29,90.4,7.6,407
1984,5,1984.373,96.9,7,462
1984,6,1984.456,65.1,5.4,438
1984,7,1984.54,55.7,5.1,468
1984,8,1984.624,35,3.4,509
1984,9,1984.708,22.6,3.9,429
1984,10,1984.791,12.6,3.8,428
1984,11,1984.874,26.5,4.7,394
1984,12,1984.958,21.4,3.9,397
1985,1,1985.042,17.8,3.9,425
1985,2,1985.123,20.7,3.8,412
1985,3,1985.204,16.9,3.9,389
1985,4,1985.288,20.4,3.7,468
1985,5,1985.371,32.4,3.7,457
1985,6,1985.455,28.3,3.9,465
1985,7,1985.538,39.9,3.8,540
1985,8,1985.623,10.1,3.5,546
1985,9,1985.707,4.3,2.4,511
1985,10,1985.79,22,4.2,486
1985,11,1985.874,17.9,2.6,422
1985,12,1985.958,15.8,4.6,422
1986,1,1986.042,2.8,2.8,460
1986,2,1986.123,27.9,3.6,420
1986,3,1986.204,13.8,3.8,433
1986,4,1986.288,22.4,4.1,449
1986,5,1986.371,16.1,3.6,530
1986,6,1986.455,0.6,2.1,494
1986,7,1986.538,18.1,3.9,510
1986,8,1986.623,9.9,2.3,567
1986,9,1986.707,5.1,3,505
1986,10,1986.79,40.1,4.4,507
1986,11,1986.874,15.4,4.3,515
1986,12,1986.958,5.8,2.8,544
1987,1,1987.042,9.8,2.7,487
1987,2,1987.123,3.4,2.6,429
1987,3,1987.204,17.4,3,501
